artist,song_idx,chunk_idx,chunk_path,features
Beethoven,40,2,./dataset_module_7/intermediate_chunks/Beethoven_song40_chunk2.mid,"[0.         0.07865169 0.         0.19101124 0.14606742 0.
 0.14606742 0.02247191 0.04494382 0.         0.03370787 0.33707865
 7.61904762 0.         0.11904762 0.         0.47619048 0.11904762
 0.5952381  0.11904762 0.11904762 0.         0.         0.
 0.         0.71428571 0.11904762 0.         0.         0.
 0.         0.         1.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.        ]"
Beethoven,40,3,./dataset_module_7/intermediate_chunks/Beethoven_song40_chunk3.mid,"[0.         0.18309859 0.         0.1056338  0.09859155 0.
 0.19014085 0.         0.08450704 0.         0.13380282 0.20422535
 5.39007092 0.14184397 0.4964539  0.14184397 2.34042553 1.34751773
 0.         0.14184397 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.        ]"
Beethoven,40,4,./dataset_module_7/intermediate_chunks/Beethoven_song40_chunk4.mid,"[0.         0.14285714 0.         0.10204082 0.01360544 0.07482993
 0.21768707 0.         0.20408163 0.         0.0952381  0.14965986
 4.8630137  1.16438356 1.30136986 1.02739726 1.02739726 0.4109589
 0.         0.         0.         0.         0.         0.
 0.         0.1369863  0.06849315 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.        ]"
Beethoven,40,5,./dataset_module_7/intermediate_chunks/Beethoven_song40_chunk5.mid,"[0.         0.12765957 0.20567376 0.0070922  0.12056738 0.
 0.17021277 0.12056738 0.         0.18439716 0.03546099 0.02836879
 5.64285714 0.42857143 0.42857143 0.21428571 2.         0.92857143
 0.         0.07142857 0.         0.         0.         0.
 0.         0.28571429 0.         0.         0.         0.
 0.         0.         0.27272728 0.         0.         0.09090909
 0.         0.         0.         0.         0.         0.
 0.09090909 0.09090909 0.36363637 0.         0.         0.
 0.         0.         0.09090909 0.        ]"
Beethoven,40,6,./dataset_module_7/intermediate_chunks/Beethoven_song40_chunk6.mid,"[0.01680672 0.08403361 0.16386555 0.02521008 0.20588235 0.
 0.14285714 0.16386555 0.00840336 0.09663866 0.         0.09243697
 7.17299578 0.16877637 1.30801688 0.71729958 0.         0.16877637
 0.         0.25316456 0.         0.         0.         0.04219409
 0.         0.04219409 0.         0.12658228 0.         0.
 0.         0.         0.4642857  0.         0.         0.10714286
 0.         0.         0.03571429 0.         0.07142857 0.
 0.         0.         0.17857143 0.         0.         0.
 0.         0.03571429 0.10714286 0.        ]"
Beethoven,40,7,./dataset_module_7/intermediate_chunks/Beethoven_song40_chunk7.mid,"[0.05386417 0.09601874 0.07962529 0.03512881 0.21077283 0.01405152
 0.14285714 0.12412178 0.02107728 0.07962529 0.01639344 0.1264637
 7.86384977 1.59624413 0.3286385  0.18779343 0.02347418 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         1.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.        ]"
Beethoven,40,8,./dataset_module_7/intermediate_chunks/Beethoven_song40_chunk8.mid,"[0.         0.11864407 0.01271186 0.11440678 0.07627119 0.04661017
 0.27118644 0.         0.08050847 0.         0.09322034 0.18644068
 6.46808511 0.85106383 0.55319149 0.63829787 0.89361702 0.59574468
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         1.        ]"
Beethoven,40,9,./dataset_module_7/intermediate_chunks/Beethoven_song40_chunk9.mid,"[0.         0.07971014 0.         0.17391304 0.08695652 0.00724638
 0.24275362 0.01086957 0.10869565 0.         0.04710145 0.24275362
 7.2        0.50909091 0.36363636 0.10909091 1.30909091 0.50909091
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.        ]"
Beethoven,40,10,./dataset_module_7/intermediate_chunks/Beethoven_song40_chunk10.mid,"[0.         0.1497006  0.         0.10179641 0.19760479 0.
 0.1497006  0.06586826 0.09580838 0.         0.07784431 0.16167665
 5.18072289 0.         0.         4.03614458 0.6626506  0.12048193
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.2        0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.40000001 0.         0.         0.         0.
 0.         0.         0.         0.40000001]"
Beethoven,40,11,./dataset_module_7/intermediate_chunks/Beethoven_song40_chunk11.mid,"[0.00000000e+00 1.62162162e-01 9.00900901e-03 1.32132132e-01
 1.05105105e-01 3.00300300e-03 2.70270270e-01 0.00000000e+00
 4.50450450e-02 0.00000000e+00 8.40840841e-02 1.89189189e-01
 7.40963855e+00 0.00000000e+00 0.00000000e+00 2.53012048e+00
 6.02409639e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]"
Beethoven,40,12,./dataset_module_7/intermediate_chunks/Beethoven_song40_chunk12.mid,"[0.         0.06413994 0.         0.23323615 0.08746356 0.
 0.17492711 0.01457726 0.13994169 0.         0.05539359 0.2303207
 7.48538012 0.         0.         2.51461988 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.125      0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.875     ]"
Beethoven,40,13,./dataset_module_7/intermediate_chunks/Beethoven_song40_chunk13.mid,"[0.03571429 0.09821429 0.         0.0952381  0.19345238 0.
 0.17261905 0.08333333 0.01785714 0.04761905 0.05357143 0.20238095
 7.43283582 0.         0.         2.56716418 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.07692308 0.15384616 0.         0.
 0.         0.         0.         0.         0.         0.
 0.15384616 0.         0.         0.         0.         0.
 0.         0.         0.         0.61538464]"
Beethoven,40,14,./dataset_module_7/intermediate_chunks/Beethoven_song40_chunk14.mid,"[0.         0.01382488 0.         0.23963134 0.02304147 0.
 0.22580645 0.00921659 0.         0.         0.07834101 0.41013825
 7.52336449 0.         0.         1.86915888 0.56074766 0.04672897
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         1.        ]"
Beethoven,40,15,./dataset_module_7/intermediate_chunks/Beethoven_song40_chunk15.mid,"[3.52941176e-02 5.88235294e-03 4.41176471e-02 2.26470588e-01
 8.82352941e-03 6.76470588e-02 8.82352941e-03 1.61764706e-01
 4.41176471e-02 2.35294118e-02 3.67647059e-01 5.88235294e-03
 7.35905045e+00 9.49554896e-01 1.39465875e+00 0.00000000e+00
 1.18694362e-01 2.96735905e-02 0.00000000e+00 0.00000000e+00
 0.00000000e+00 5.93471810e-02 0.00000000e+00 0.00000000e+00
 5.93471810e-02 0.00000000e+00 0.00000000e+00 2.96735905e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.00000001e-01 0.00000000e+00 0.00000000e+00
 1.00000001e-01 0.00000000e+00 0.00000000e+00 1.00000001e-01
 0.00000000e+00 0.00000000e+00 1.00000001e-01 1.00000001e-01
 0.00000000e+00 1.00000001e-01 2.00000003e-01 1.00000001e-01
 0.00000000e+00 0.00000000e+00 1.00000001e-01 0.00000000e+00]"
Beethoven,40,16,./dataset_module_7/intermediate_chunks/Beethoven_song40_chunk16.mid,"[3.39643653e-02 7.79510022e-03 6.23608018e-02 2.23273942e-01
 6.12472160e-03 1.18596882e-01 6.68151448e-03 1.76503341e-01
 6.12472160e-02 2.17149220e-02 2.73942094e-01 7.79510022e-03
 8.86908078e+00 1.03064067e+00 7.24233983e-02 0.00000000e+00
 0.00000000e+00 2.78551532e-02 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 7.89473653e-02 0.00000000e+00 0.00000000e+00
 7.89473653e-02 2.63157897e-02 0.00000000e+00 2.63157897e-02
 0.00000000e+00 0.00000000e+00 7.89473653e-02 3.15789461e-01
 0.00000000e+00 1.05263159e-01 1.57894731e-01 2.63157897e-02
 0.00000000e+00 2.63157897e-02 7.89473653e-02 0.00000000e+00]"
Beethoven,40,17,./dataset_module_7/intermediate_chunks/Beethoven_song40_chunk17.mid,"[1.03850642e-01 0.00000000e+00 5.83430572e-02 2.66044341e-01
 2.33372229e-03 9.10151692e-02 0.00000000e+00 1.19019837e-01
 1.28354726e-01 8.16802800e-03 2.11201867e-01 1.16686114e-02
 8.20093458e+00 1.33177570e+00 3.73831776e-01 4.67289720e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.50467290e-02
 0.00000000e+00 1.16822430e-02 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.15384617e-01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.84615389e-01 0.00000000e+00 2.00000003e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.07692308e-02
 0.00000000e+00 1.38461545e-01 4.61538471e-02 1.84615389e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
Beethoven,40,18,./dataset_module_7/intermediate_chunks/Beethoven_song40_chunk18.mid,"[1.74074074e-01 0.00000000e+00 1.14814815e-01 1.48148148e-01
 3.70370370e-03 1.62962963e-01 0.00000000e+00 1.37037037e-01
 5.92592593e-02 6.29629630e-02 9.25925926e-02 4.44444444e-02
 7.81076067e+00 8.53432282e-01 1.13172542e+00 3.71057514e-02
 1.85528757e-02 3.71057514e-02 1.85528757e-02 5.56586271e-02
 3.71057514e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.00000003e-01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.22222224e-01 2.22222228e-02 1.77777782e-01
 2.22222228e-02 0.00000000e+00 4.44444455e-02 0.00000000e+00
 0.00000000e+00 2.22222228e-02 1.11111112e-01 1.33333340e-01
 2.22222228e-02 2.22222228e-02 0.00000000e+00 0.00000000e+00]"
Beethoven,40,19,./dataset_module_7/intermediate_chunks/Beethoven_song40_chunk19.mid,"[0.07678883 0.         0.13438045 0.11169284 0.         0.21291449
 0.         0.06631763 0.03839442 0.04537522 0.26876091 0.04537522
 5.75174825 4.23076923 0.01748252 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.24590164 0.         0.08196721 0.16393442 0.         0.
 0.01639344 0.13114753 0.         0.04918033 0.13114753 0.14754099
 0.03278688 0.         0.         0.        ]"
Beethoven,40,20,./dataset_module_7/intermediate_chunks/Beethoven_song40_chunk20.mid,"[0.03300971 0.01359223 0.06601942 0.19029126 0.01747573 0.10097087
 0.01553398 0.12427184 0.06796117 0.02524272 0.33203883 0.01359223
 6.96498054 1.77042802 1.18677043 0.01945525 0.         0.03891051
 0.01945525 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.0882353  0.         0.
 0.20588236 0.         0.         0.05882353 0.         0.
 0.05882353 0.2647059  0.         0.05882353 0.11764706 0.0882353
 0.         0.         0.02941176 0.02941176]"
Beethoven,40,21,./dataset_module_7/intermediate_chunks/Beethoven_song40_chunk21.mid,"[1.25984252e-01 1.77165354e-02 2.04724409e-01 6.29921260e-02
 5.70866142e-02 1.98818898e-01 1.96850394e-03 7.08661417e-02
 3.93700787e-02 1.18110236e-02 6.10236220e-02 1.47637795e-01
 6.15384615e+00 3.37278107e+00 2.36686391e-01 1.18343195e-01
 0.00000000e+00 7.88954635e-02 3.94477318e-02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.02040814e-02 4.08163257e-02 0.00000000e+00 1.32653058e-01
 2.24489793e-01 1.12244897e-01 1.02040814e-02 1.83673471e-01
 0.00000000e+00 0.00000000e+00 1.02040814e-02 2.04081628e-02
 0.00000000e+00 0.00000000e+00 2.04081628e-02 1.42857149e-01
 1.02040814e-02 0.00000000e+00 0.00000000e+00 8.16326514e-02]"
Beethoven,40,22,./dataset_module_7/intermediate_chunks/Beethoven_song40_chunk22.mid,"[2.35955056e-01 0.00000000e+00 1.17977528e-01 0.00000000e+00
 1.64794007e-01 1.17977528e-01 1.87265918e-03 2.20973783e-01
 0.00000000e+00 5.61797753e-02 0.00000000e+00 8.42696629e-02
 6.67917448e+00 2.70168856e+00 6.00375235e-01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.87617261e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 5.74712642e-02 3.44827585e-02 1.03448279e-01 2.29885057e-02
 2.18390808e-01 6.89655170e-02 2.29885057e-02 2.29885057e-02
 1.72413796e-01 2.29885057e-01 1.14942528e-02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.14942528e-02
 1.14942528e-02 1.14942528e-02 0.00000000e+00 0.00000000e+00]"
Beethoven,40,23,./dataset_module_7/intermediate_chunks/Beethoven_song40_chunk23.mid,"[0.18942731 0.08370044 0.03377386 0.1732746  0.02936858 0.05433186
 0.01174743 0.11160059 0.20558003 0.03377386 0.04845815 0.02496329
 7.39705882 1.94117647 0.57352941 0.08823529 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.02857143 0.14285715 0.02857143 0.02857143
 0.02857143 0.48571429 0.02857143 0.         0.         0.08571429
 0.05714286 0.         0.         0.         0.02857143 0.02857143
 0.02857143 0.         0.         0.        ]"
Beethoven,40,24,./dataset_module_7/intermediate_chunks/Beethoven_song40_chunk24.mid,"[8.14814815e-02 5.74074074e-02 1.85185185e-03 1.88888889e-01
 7.96296296e-02 4.81481481e-02 3.14814815e-02 4.81481481e-02
 2.64814815e-01 1.85185185e-02 7.77777778e-02 1.01851852e-01
 6.79035250e+00 2.48608534e+00 5.93692022e-01 1.29870130e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 7.14285746e-02 0.00000000e+00 0.00000000e+00
 0.00000000e+00 7.14285746e-02 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.85714298e-01
 0.00000000e+00 1.42857149e-01 0.00000000e+00 1.42857149e-01
 0.00000000e+00 0.00000000e+00 7.14285746e-02 2.14285716e-01]"
Beethoven,40,25,./dataset_module_7/intermediate_chunks/Beethoven_song40_chunk25.mid,"[1.46627566e-03 7.91788856e-02 1.46627566e-03 4.69208211e-02
 3.16715543e-01 2.93255132e-03 5.86510264e-02 1.17302053e-02
 1.20234604e-01 9.97067449e-02 1.46627566e-03 2.59530792e-01
 7.40088106e+00 2.40822320e+00 1.61527166e-01 2.93685756e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 7.14285746e-02 7.14285746e-02 3.57142873e-02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 8.21428597e-01]"
Beethoven,40,26,./dataset_module_7/intermediate_chunks/Beethoven_song40_chunk26.mid,"[9.56072351e-02 2.58397933e-03 2.10594315e-01 7.75193798e-03
 4.00516796e-02 1.75710594e-01 5.16795866e-03 1.80878553e-02
 1.95090439e-01 3.87596899e-02 1.74418605e-01 3.61757106e-02
 6.90815006e+00 3.09184994e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.81690136e-02 0.00000000e+00 2.81690136e-02 2.81690136e-02
 8.45070407e-02 1.97183102e-01 1.12676054e-01 1.69014081e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 5.63380271e-02
 0.00000000e+00 5.63380271e-02 0.00000000e+00 5.63380271e-02
 0.00000000e+00 0.00000000e+00 2.81690136e-02 1.54929578e-01]"
Beethoven,40,27,./dataset_module_7/intermediate_chunks/Beethoven_song40_chunk27.mid,"[2.88798920e-01 0.00000000e+00 1.07962213e-02 8.50202429e-02
 0.00000000e+00 1.75438596e-02 0.00000000e+00 6.88259109e-02
 1.21457490e-02 1.34952767e-03 4.48043185e-01 6.74763833e-02
 9.24324324e+00 4.18918919e-01 3.37837838e-01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.40963846e-02 9.51807201e-01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.40963846e-02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
Beethoven,40,28,./dataset_module_7/intermediate_chunks/Beethoven_song40_chunk28.mid,"[4.55145119e-02 1.31926121e-02 6.20052770e-02 2.12401055e-01
 9.89445910e-03 1.00263852e-01 9.89445910e-03 1.70184697e-01
 4.88126649e-02 3.29815303e-02 2.81662269e-01 1.31926121e-02
 8.71287129e+00 1.08250825e+00 1.98019802e-01 0.00000000e+00
 6.60066007e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.42857149e-01 0.00000000e+00 0.00000000e+00
 1.07142858e-01 3.57142873e-02 0.00000000e+00 7.14285746e-02
 0.00000000e+00 0.00000000e+00 1.42857149e-01 7.14285746e-02
 0.00000000e+00 1.42857149e-01 0.00000000e+00 3.57142873e-02
 0.00000000e+00 1.07142858e-01 1.42857149e-01 0.00000000e+00]"
Beethoven,40,29,./dataset_module_7/intermediate_chunks/Beethoven_song40_chunk29.mid,"[6.49241147e-02 0.00000000e+00 6.32377740e-02 2.59696459e-01
 1.68634064e-03 1.23946037e-01 0.00000000e+00 1.38279933e-01
 1.20573356e-01 5.05902192e-03 2.20067454e-01 2.52951096e-03
 8.54852321e+00 1.24894515e+00 1.35021097e-01 3.37552743e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.53164557e-02
 0.00000000e+00 8.43881857e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.50684938e-01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.23287670e-01 0.00000000e+00 1.64383560e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.64383560e-01
 0.00000000e+00 1.23287670e-01 1.23287670e-01 1.50684938e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
Beethoven,40,30,./dataset_module_7/intermediate_chunks/Beethoven_song40_chunk30.mid,"[0.14528302 0.01320755 0.07358491 0.10188679 0.03207547 0.17924528
 0.         0.1        0.13396226 0.01698113 0.19056604 0.01320755
 7.52362949 1.15311909 1.19092628 0.01890359 0.03780718 0.01890359
 0.01890359 0.01890359 0.01890359 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.1875     0.03125    0.
 0.         0.25       0.         0.0625     0.         0.03125
 0.         0.         0.         0.03125    0.125      0.1875
 0.0625     0.         0.         0.03125   ]"
Beethoven,40,31,./dataset_module_7/intermediate_chunks/Beethoven_song40_chunk31.mid,"[1.00900901e-01 5.40540541e-03 5.22522523e-02 2.09009009e-01
 2.34234234e-02 1.17117117e-01 0.00000000e+00 1.51351351e-01
 1.26126126e-01 0.00000000e+00 2.14414414e-01 0.00000000e+00
 6.51624549e+00 2.97833935e+00 3.97111913e-01 3.61010830e-02
 1.80505415e-02 1.80505415e-02 1.80505415e-02 0.00000000e+00
 1.80505415e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.69491529e-01 0.00000000e+00 0.00000000e+00
 8.47457647e-02 6.77966103e-02 0.00000000e+00 3.38983051e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.37288132e-01
 0.00000000e+00 1.01694912e-01 1.52542368e-01 1.01694912e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 5.08474559e-02]"
Beethoven,40,32,./dataset_module_7/intermediate_chunks/Beethoven_song40_chunk32.mid,"[1.41374838e-01 8.56031128e-02 1.68612192e-02 3.22957198e-01
 3.89105058e-03 5.96627756e-02 3.89105058e-03 8.04150454e-02
 1.53047990e-01 6.48508431e-03 1.15434501e-01 1.03761349e-02
 7.32467532e+00 2.38961039e+00 2.46753247e-01 0.00000000e+00
 3.89610390e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.94444448e-01 0.00000000e+00 0.00000000e+00
 2.77777780e-02 1.94444448e-01 2.77777780e-02 8.33333358e-02
 0.00000000e+00 0.00000000e+00 2.77777780e-02 8.33333358e-02
 0.00000000e+00 8.33333358e-02 0.00000000e+00 2.50000000e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.77777780e-02]"
Beethoven,40,33,./dataset_module_7/intermediate_chunks/Beethoven_song40_chunk33.mid,"[1.00000000e-02 9.28571429e-03 6.00000000e-02 2.58571429e-01
 6.42857143e-03 9.00000000e-02 5.71428571e-03 1.47142857e-01
 4.78571429e-02 2.78571429e-02 3.15000000e-01 2.21428571e-02
 8.42744818e+00 1.48677627e+00 5.00357398e-02 1.42959257e-02
 7.14796283e-03 7.14796283e-03 7.14796283e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.39999995e-01 0.00000000e+00 0.00000000e+00
 3.99999991e-02 3.99999991e-02 3.99999991e-02 3.99999991e-02
 0.00000000e+00 0.00000000e+00 2.00000003e-01 1.59999996e-01
 0.00000000e+00 0.00000000e+00 3.99999991e-02 1.19999997e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 7.99999982e-02]"
Beethoven,40,34,./dataset_module_7/intermediate_chunks/Beethoven_song40_chunk34.mid,"[9.10052910e-02 0.00000000e+00 5.71428571e-02 1.86243386e-01
 2.11640212e-03 1.07936508e-01 0.00000000e+00 1.60846561e-01
 1.16402116e-01 0.00000000e+00 2.78306878e-01 0.00000000e+00
 8.11440678e+00 1.88559322e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.19999997e-01 0.00000000e+00 0.00000000e+00
 3.99999991e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.80000001e-01
 0.00000000e+00 1.80000007e-01 3.79999995e-01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
Beethoven,40,35,./dataset_module_7/intermediate_chunks/Beethoven_song40_chunk35.mid,"[1.09777015e-01 6.86106346e-03 5.14579760e-02 2.10977702e-01
 1.71526587e-02 1.37221269e-01 0.00000000e+00 9.26243568e-02
 1.13207547e-01 1.71526587e-03 2.52144082e-01 6.86106346e-03
 7.59450172e+00 1.56357388e+00 6.70103093e-01 5.15463918e-02
 1.20274914e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.72413796e-01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.03448279e-01 0.00000000e+00 1.03448279e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.37931034e-01
 0.00000000e+00 6.89655170e-02 1.03448279e-01 3.10344815e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
